"rules","support","confidence","coverage","lift","count"
"86","{X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HEART.='I'}",0.00204449789536981,1,0.00204449789536981,74.9099099099099,170
"87","{X.HEART.='I',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HOLDER.='MUG'}",0.00204449789536981,1,0.00204449789536981,214.857881136951,170
"88","{X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.WHITE.='ONLY'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"89","{X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {NA.='PERSON'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"90","{X.HEART.='I',X.HOLDER.='MUG',X.WHITE.='ONLY',NA.='PERSON'} => {X.T.LIGHT.='ONE'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"91","{X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HOLDER.='IN'}",0.00206855081178593,1,0.00206855081178593,65.1135473766641,172
"92","{X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HEART.='CANDLE'}",0.00206855081178593,1,0.00206855081178593,69.0614617940199,172
"93","{X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',NA.='VANILLA'} => {X.WHITE.='SET/3'}",0.00206855081178593,1,0.00206855081178593,123.919523099851,172
"94","{X.HEART.='CANDLE',X.HOLDER.='IN',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3'} => {NA.='VANILLA'}",0.00206855081178593,1,0.00206855081178593,449.459459459459,172
"95","{X.HEART.='CANDLE',X.HOLDER.='IN',X.WHITE.='SET/3',NA.='VANILLA'} => {X.T.LIGHT.='SCENTED'}",0.00206855081178593,1,0.00206855081178593,483.43023255814,172
"96","{X.HEART.='CANDLE',X.T.LIGHT.='SCENTED',X.WHITE.='SET/3',NA.='VANILLA'} => {X.HANGING.='BOX'}",0.00206855081178593,1,0.00206855081178593,34.7762442492681,172
